"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
7,2,50,17,20,32,30,26,15,27,42,14,25,28,6,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41,38,2,19,18,27,40,41,24,35,17,36,13,38,42,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
23,41,8,48,33,16,17,19,18,4,47,9,23,11,34,10,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
32,30,15,13,12,29,11,13,34,50,8,1,48,48,29,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,30,12,15,5,40,6,3,9,44,6,47,30,9,50,29,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7,46,44,46,19,2,28,12,23,31,15,26,6,42,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,28,39,12,43,1,44,50,39,24,16,17,40,38,9,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,9,4,37,7,5,41,40,24,48,3,48,19,16,20,9,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
13,42,3,42,39,23,10,39,44,3,15,40,35,19,6,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,43,28,37,4,3,35,5,21,29,43,39,26,42,40,5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
29,25,43,30,50,32,35,1,47,22,4,23,5,29,17,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
32,28,28,3,17,11,19,10,33,20,15,15,21,43,23,19,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
30,48,3,49,3,33,36,26,46,13,6,12,50,32,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,19,31,44,3,33,20,37,12,17,11,11,46,30,50,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
19,7,16,36,36,33,35,9,38,43,19,23,37,12,35,30,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
20,50,6,43,4,39,34,45,39,32,16,23,3,31,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,16,22,38,23,50,12,4,22,50,8,39,39,11,42,41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
28,37,16,5,49,49,35,4,31,3,20,38,4,32,40,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
37,39,22,16,29,24,49,36,26,39,28,46,12,8,18,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,21,19,5,43,7,8,34,14,17,20,22,9,15,28,41,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1
38,49,24,45,43,26,35,34,30,20,1,11,5,44,46,21,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
6,41,27,15,15,41,20,38,42,28,46,22,6,41,27,42,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34,24,35,1,43,24,6,36,5,16,37,19,14,16,23,42,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
18,13,38,32,31,35,2,34,1,43,26,30,7,29,32,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,19,11,30,37,19,49,43,21,24,32,19,45,26,3,42,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
31,3,7,1,49,21,25,47,8,39,28,49,6,21,19,37,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,3,10,15,17,21,15,13,10,31,25,32,50,26,9,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
45,29,2,9,30,5,1,25,34,6,41,21,7,44,5,10,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
35,29,25,14,48,3,47,17,15,24,14,45,20,43,41,49,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
39,41,38,27,41,49,10,11,50,7,42,22,23,13,26,49,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,5,34,17,47,46,18,9,32,34,26,31,46,5,27,48,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
12,1,6,29,45,47,28,12,22,15,25,42,47,35,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,36,23,4,17,36,32,2,2,1,5,7,45,31,39,40,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11,14,36,25,19,29,49,24,3,19,10,7,3,47,31,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,24,37,20,46,28,32,12,32,13,26,11,26,10,48,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26,36,32,4,30,31,33,13,44,27,31,37,24,40,42,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34,44,4,25,6,39,26,41,8,23,2,33,14,46,46,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7,9,12,5,32,36,2,50,20,21,23,17,14,6,6,11,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
23,15,11,20,37,37,30,41,5,34,9,19,44,36,45,4,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1
19,11,3,14,48,17,1,50,46,21,40,39,39,25,47,21,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
7,15,49,32,28,6,7,34,32,47,48,13,14,24,12,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7,22,15,8,46,32,36,17,39,16,33,22,30,18,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,20,9,21,37,10,40,2,45,22,47,47,26,20,17,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
17,15,19,27,17,20,34,13,13,32,41,29,7,17,35,41,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
25,45,5,6,18,46,37,18,6,3,42,31,18,35,34,11,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
22,7,32,27,47,41,22,34,26,45,46,36,29,15,5,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,36,27,19,5,33,5,31,49,42,27,18,19,28,28,32,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
31,27,17,21,12,22,48,31,33,24,36,7,33,43,44,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,22,24,16,38,41,13,16,8,12,33,45,25,45,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,49,13,11,36,47,22,11,27,11,13,8,42,29,10,17,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
16,18,39,41,19,12,2,21,9,19,45,36,42,43,12,31,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,30,17,14,9,19,12,11,21,21,40,2,7,1,16,22,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
22,4,39,4,16,17,8,24,13,47,42,19,32,7,9,49,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
36,8,6,32,14,28,2,8,29,26,37,11,4,50,32,26,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
26,47,9,50,34,9,9,43,49,4,38,42,14,5,3,30,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
45,10,31,4,12,40,38,6,11,15,31,29,6,24,32,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
38,27,39,2,43,2,41,32,10,41,3,2,48,23,6,44,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
37,37,19,15,44,32,2,39,4,3,9,19,37,7,32,46,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7,29,48,25,11,37,41,9,6,13,5,30,31,40,12,23,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
23,8,39,10,1,47,29,16,29,6,32,26,47,37,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,44,8,28,13,15,39,30,40,32,30,20,39,29,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,14,32,26,27,39,16,35,6,28,29,50,6,49,41,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
6,37,43,27,47,39,30,37,42,9,31,7,32,39,14,47,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
49,43,15,48,40,20,4,8,21,10,22,10,10,24,18,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
33,24,9,19,8,26,15,28,34,46,49,22,12,40,10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,7,6,28,20,50,47,37,8,1,43,47,48,49,6,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,9,30,47,18,36,3,2,25,14,28,9,20,32,38,45,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12,12,40,32,50,1,33,17,4,1,5,28,19,38,2,13,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
47,5,6,3,13,42,19,18,45,8,34,42,2,20,22,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,9,46,36,42,33,12,27,9,17,32,10,39,37,37,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
22,24,31,30,26,39,49,3,28,45,42,10,15,26,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,20,15,3,14,29,24,14,41,14,16,40,39,40,20,49,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
17,41,4,2,29,47,36,35,49,26,34,25,28,38,45,29,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
49,32,22,30,8,2,39,9,27,41,38,12,18,35,29,40,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23,47,49,42,44,1,1,8,6,50,41,10,32,18,36,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,39,7,25,48,7,19,20,7,13,32,46,41,48,48,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,40,48,34,44,18,49,48,3,15,29,47,38,33,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,37,20,2,32,43,32,25,21,47,27,32,30,6,8,39,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,33,34,28,34,43,50,50,19,44,50,43,16,4,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,22,6,30,25,3,19,16,50,2,24,25,20,44,48,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,10,1,48,44,48,47,41,10,29,29,25,38,35,34,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15,11,14,15,36,3,28,28,12,45,18,33,3,27,30,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,42,10,9,43,29,37,41,45,17,43,16,15,15,3,8,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
21,5,14,48,4,49,1,47,12,48,50,13,13,25,21,47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
23,28,36,43,8,42,16,46,40,2,24,32,25,15,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,14,25,10,7,46,17,26,33,35,41,31,45,31,5,49,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
38,3,34,47,16,23,1,8,4,41,42,10,14,43,34,35,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
34,21,42,37,25,16,36,32,35,22,31,16,34,40,17,41,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
9,11,16,30,45,7,20,38,33,10,23,24,29,37,37,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
27,50,34,18,45,28,7,25,29,27,15,12,43,45,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,40,3,24,33,8,9,14,44,47,35,38,39,22,34,17,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
29,15,41,2,20,21,19,40,38,42,35,27,42,14,29,33,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
35,33,35,2,3,30,40,38,33,24,45,47,6,26,23,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,50,11,7,2,27,26,7,23,25,50,50,15,50,7,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,17,20,11,37,29,12,15,43,25,19,37,23,9,30,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
9,6,7,40,24,14,19,47,18,25,34,11,45,1,45,28,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33,26,7,41,31,10,35,9,32,43,17,23,32,12,46,12,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
32,4,34,32,46,37,32,34,35,16,29,19,1,6,29,24,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,40,14,40,16,10,34,27,30,28,33,44,25,45,28,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,38,6,41,30,3,31,49,17,39,18,31,37,48,17,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
9,16,49,25,19,50,2,45,4,43,3,34,28,37,49,34,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20,26,10,18,38,47,43,17,25,45,24,22,50,4,35,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
16,6,14,12,24,7,37,24,34,26,45,5,30,11,13,8,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
6,6,45,31,3,8,37,30,40,32,27,48,5,28,13,34,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,28,50,30,50,41,24,45,42,14,45,14,9,1,8,3,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2,41,41,43,2,31,44,6,7,2,16,3,48,28,11,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50,15,40,25,14,8,4,42,14,21,15,14,27,28,20,32,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
39,45,6,36,50,23,25,27,3,40,50,17,37,28,11,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
20,4,37,31,9,42,13,22,43,47,24,1,36,35,11,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
3,40,31,32,6,46,40,16,31,39,17,27,13,9,43,50,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25,20,13,12,10,37,14,37,11,33,22,40,18,39,18,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
32,33,39,27,32,45,42,34,10,42,23,4,22,36,25,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,31,1,27,10,40,1,12,33,22,7,37,34,22,37,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
18,10,24,50,50,31,32,48,2,27,36,15,48,7,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,27,26,29,24,50,8,36,11,47,22,19,33,2,26,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,2,30,34,3,31,27,34,50,10,35,4,22,7,45,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
16,50,29,34,14,4,15,47,21,5,23,29,36,38,21,47,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
21,41,24,42,23,46,35,4,9,5,43,19,45,22,5,15,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0
4,6,41,4,35,24,42,49,44,7,37,24,7,29,32,11,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
12,20,28,34,38,3,6,10,7,36,7,37,26,31,15,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,23,26,41,25,21,13,29,13,50,40,40,38,9,37,42,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
43,44,8,32,40,37,32,50,15,39,33,10,44,44,45,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,34,46,29,2,22,13,47,9,27,9,38,1,39,25,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8,36,10,20,6,22,34,33,14,37,32,49,5,34,37,33,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1,6,2,47,46,16,37,6,32,15,34,3,30,7,27,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,21,36,42,46,23,11,43,45,49,9,20,43,40,21,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
13,35,43,34,35,4,38,14,40,50,37,14,36,5,44,30,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0
3,41,13,48,36,40,38,11,10,48,37,49,44,20,35,47,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
13,20,25,1,17,38,12,23,35,14,15,5,23,21,13,24,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
35,33,20,5,27,48,47,23,35,20,19,6,34,10,19,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
37,38,41,14,9,8,2,10,16,16,48,41,35,44,48,28,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
16,45,45,10,5,39,11,24,12,2,11,37,29,40,8,13,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,1,44,44,50,3,33,6,27,35,10,19,23,47,25,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,35,31,28,15,11,2,36,26,13,42,16,19,24,24,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,28,45,8,18,13,30,21,4,6,46,21,4,18,50,37,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
47,35,16,42,9,29,43,10,25,30,5,34,25,26,47,42,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46,37,22,20,7,28,38,4,5,3,23,37,22,26,23,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
34,20,36,49,7,37,9,31,11,3,28,39,1,45,38,9,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
42,8,35,5,38,12,11,11,17,7,41,25,2,49,15,47,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
43,15,31,46,21,5,3,48,42,39,19,47,14,14,11,4,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
43,15,15,5,46,29,30,43,11,3,10,19,43,21,34,22,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
21,19,4,20,27,3,21,7,37,35,12,49,47,38,36,6,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
36,1,16,20,27,31,4,3,22,30,44,48,24,42,31,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,30,22,24,43,42,40,2,50,35,33,13,12,2,21,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22,6,35,15,36,41,40,21,5,27,29,30,12,38,17,38,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
33,1,14,31,44,28,39,18,37,42,1,28,28,29,31,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
17,23,48,14,31,23,11,13,11,48,6,21,16,11,8,38,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
19,24,2,11,21,6,42,43,15,22,8,2,39,50,32,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
16,6,11,17,50,33,50,47,12,9,12,11,18,30,35,37,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
39,37,32,26,41,27,2,21,32,7,4,46,9,13,8,33,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
33,5,30,3,11,42,10,35,45,42,24,4,9,39,9,17,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1
16,34,5,7,42,16,21,31,40,49,19,27,30,24,24,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16,36,20,19,3,28,41,27,19,4,21,17,48,28,12,40,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
8,38,24,28,4,47,38,39,4,35,49,21,45,4,8,33,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
35,13,41,19,21,2,30,7,39,3,48,31,2,20,39,37,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
19,50,2,37,2,15,2,19,17,44,27,5,41,31,16,21,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
2,49,40,27,22,48,10,13,31,21,39,1,8,27,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
28,41,49,7,12,31,20,18,6,50,31,28,17,22,45,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39,47,27,14,19,30,32,3,31,43,2,13,4,3,7,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,44,21,19,9,37,42,9,37,33,13,18,31,17,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1
16,21,22,4,14,26,47,27,36,49,48,18,5,3,23,24,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
39,2,30,46,31,7,4,28,37,37,1,35,41,40,7,19,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
26,17,47,5,17,16,15,47,40,40,25,43,8,22,31,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
39,46,39,27,17,15,38,25,9,21,50,36,40,7,48,5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
27,12,47,9,30,15,6,28,7,4,15,26,11,39,46,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
48,1,29,37,29,23,49,30,12,29,5,33,44,40,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7,43,10,42,44,3,14,42,8,8,20,22,17,10,3,44,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9,42,22,12,23,41,40,34,31,47,47,38,34,24,30,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,19,33,49,41,43,31,9,40,4,37,44,23,18,35,38,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
14,16,34,48,22,41,28,21,20,11,21,25,38,49,20,6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
41,38,17,23,28,15,45,50,43,31,50,3,33,34,44,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,14,8,23,41,45,31,41,47,49,23,18,50,29,11,48,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,9,2,14,44,42,19,33,32,38,34,2,49,15,35,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15,13,44,39,27,50,26,36,32,17,44,35,19,2,18,34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43,20,4,24,25,2,46,2,12,28,3,36,37,26,10,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,28,32,46,34,2,5,21,9,28,20,48,24,30,23,25,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
33,49,24,34,17,36,36,10,4,30,30,20,42,40,33,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
18,13,36,45,18,17,43,9,43,23,36,18,22,38,19,40,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
34,38,2,24,27,46,13,1,36,16,41,9,25,47,18,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35,17,21,42,33,16,10,1,22,41,15,18,28,3,46,35,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
39,12,25,28,23,31,21,14,5,32,44,1,47,14,13,9,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
19,29,7,30,18,48,1,44,3,29,9,39,33,17,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,39,20,24,18,33,37,33,12,25,19,45,44,17,35,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
11,47,6,41,4,17,28,47,21,6,31,23,33,33,21,46,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
1,13,12,45,23,1,37,17,40,37,27,38,7,43,46,27,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
13,50,42,18,50,24,26,20,50,44,5,30,47,35,26,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,16,49,10,48,32,16,32,41,18,34,2,49,23,42,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,49,16,5,37,46,26,38,37,8,7,8,50,1,46,46,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
19,37,49,37,1,20,10,32,19,18,50,27,28,1,21,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26,7,1,47,10,45,43,33,33,14,41,10,36,11,32,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,16,6,21,34,21,47,34,20,19,31,7,17,7,19,48,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
26,6,42,15,21,2,27,48,27,32,44,40,23,45,39,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,38,40,3,26,50,6,48,33,15,38,48,49,15,36,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,17,49,32,23,39,28,45,23,16,38,5,43,21,43,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
32,20,27,5,38,44,42,13,35,42,2,40,1,40,20,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
41,6,37,42,12,11,1,23,36,38,29,5,33,4,22,41,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
6,16,25,35,49,11,26,8,50,46,38,32,7,24,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26,10,37,5,25,28,48,24,50,1,49,40,23,17,42,49,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
47,1,20,31,19,17,23,20,20,48,9,1,11,18,49,47,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
32,42,36,31,12,21,8,7,42,47,45,35,15,29,9,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
32,29,23,15,38,27,7,13,47,45,22,48,2,18,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50,21,9,9,32,36,34,1,36,3,2,8,37,6,17,39,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
6,13,41,42,20,1,17,18,18,45,45,12,24,10,8,46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18,24,4,12,40,16,4,24,25,49,14,43,10,1,36,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22,46,16,35,6,32,27,27,34,27,5,6,23,42,27,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,10,29,25,4,4,12,12,21,25,49,45,30,6,2,28,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2,44,36,20,12,42,4,49,39,19,40,16,23,11,50,41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
31,41,41,45,11,19,45,31,44,17,23,44,50,21,24,7,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
14,20,37,38,11,29,47,24,41,15,44,2,27,16,25,43,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
6,38,14,38,14,4,23,12,39,37,24,32,39,31,20,16,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
7,36,6,37,47,6,40,48,45,12,50,36,16,20,33,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,43,1,35,18,29,22,44,7,7,5,48,19,12,40,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10,3,11,19,34,22,47,8,47,8,31,1,18,1,13,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,25,20,36,34,44,12,28,18,4,3,10,4,37,6,24,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
24,27,8,50,20,15,43,16,24,38,46,42,12,21,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,34,47,11,18,17,34,5,37,39,16,15,13,19,48,24,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
46,50,42,42,37,25,37,7,50,43,47,11,13,39,33,17,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
